"DrugBankIDs" "DiseaseID"
"DB00958" "MESH:D005910"
"DB00958" "MESH:D008527"
"DB00958" "MESH:D054198"
"DB00958" "MESH:D002277"
"DB00958" "MESH:D016889"
"DB00958" "MESH:D008545"
"DB00958" "MESH:D009369"
"DB00958" "MESH:D002294"
"DB00958" "MESH:D012509"
"DB00959" "MESH:D010292"
"DB00959" "MESH:D009202"
"DB00959" "MESH:D011658"
"DB00959" "MESH:D001930"
"DB00959" "MESH:D009325"
"DB00959" "MESH:D058186"
"DB00959" "MESH:D011654"
"DB00959" "MESH:D000755"
"DB00959" "MESH:D013971"
"DB00959" "MESH:D054198"
"DB00959" "MESH:D002543"
"DB00959" "MESH:D012131"
"DB00959" "MESH:D014890"
"DB00959" "MESH:D012595"
"DB00959" "MESH:D008223"
"DB00959" "MESH:D002779"
"DB00959" "MESH:D064420"
"DB00959" "MESH:D014839"
"DB00959" "MESH:D003093"
"DB00959" "MESH:D015431"
"DB00959" "MESH:D013610"
"DB00959" "MESH:D018908"
"DB00959" "MESH:D009103"
"DB00959" "MESH:D006967"
"DB00959" "MESH:D011507"
"DB00959" "MESH:D009369"
"DB00959" "MESH:D001424"
"DB00959" "MESH:D002481"
"DB00959" "MESH:D010146"
"DB00959" "MESH:D010391"
"DB00959" "MESH:D020258"
"DB00959" "MESH:D007683"
"DB00959" "MESH:D011183"
"DB00959" "MESH:D018771"
"DB00959" "MESH:D001201"
"DB00959" "MESH:D010149"
"DB00959" "MESH:D008180"
"DB00959" "MESH:D006332"
"DB00959" "MESH:D001172"
"DB00959" "MESH:D001249"
"DB00959" "MESH:D004890"
"DB00959" "MESH:D008228"
"DB00959" "MESH:D009395"
"DB00959" "MESH:D014581"
"DB00959" "MESH:D004417"
"DB00959" "MESH:D005921"
"DB00959" "MESH:D056486"
"DB00959" "MESH:D009205"
"DB00959" "MESH:D006689"
"DB00959" "MESH:D006937"
"DB00959" "MESH:D009101"
"DB00959" "MESH:D011537"
"DB00959" "MESH:D004681"
"DB00959" "MESH:D009404"
"DB00959" "MESH:D017116"
"DB00959" "MESH:D008181"
"DB00959" "MESH:D005923"
"DB00959" "MESH:D051474"
"DB00959" "MESH:D003424"
"DB00959" "MESH:D006086"
"DB00959" "MESH:D013119"
"DB00959" "MESH:D051437"
"DB00959" "MESH:D006505"
"DB00959" "MESH:D006417"
"DB00959" "MESH:D000799"
"DB00959" "MESH:D012640"
"DB00959" "MESH:D005334"
"DB00959" "MESH:D055370"
"DB00959" "MESH:D016403"
"DB00960" "MESH:D003866"
"DB00960" "MESH:D018487"
"DB00960" "MESH:D007511"
"DB00960" "MESH:D000787"
"DB00960" "MESH:D014202"
"DB00960" "MESH:D007022"
"DB00960" "MESH:D003865"
"DB00960" "MESH:D006977"
"DB00960" "MESH:D001919"
"DB00960" "MESH:D007035"
"DB00960" "MESH:D013610"
"DB00960" "MESH:D006973"
"DB00960" "MESH:D006930"
"DB00960" "MESH:D006974"
"DB00960" "MESH:D001714"
"DB00960" "MESH:D019954"
"DB00960" "MESH:D000544"
"DB00961" "MESH:D010146"
"DB00961" "MESH:D010243"
"DB00961" "MESH:D006940"
"DB00961" "MESH:D012871"
"DB00961" "MESH:D010291"
"DB00962" "MESH:D012640"
"DB00962" "MESH:D007319"
"DB00964" "MESH:D009798"
"DB00964" "MESH:D010149"
"DB00964" "MESH:D005902"
"DB00966" "MESH:D005234"
"DB00966" "MESH:D003920"
"DB00966" "MESH:D056486"
"DB00966" "MESH:D004487"
"DB00966" "MESH:D006332"
"DB00966" "MESH:D000419"
"DB00966" "MESH:D006331"
"DB00966" "MESH:D006470"
"DB00966" "MESH:D011507"
"DB00966" "MESH:D009765"
"DB00966" "MESH:D024821"
"DB00966" "MESH:D001424"
"DB00966" "MESH:D006943"
"DB00966" "MESH:D015427"
"DB00966" "MESH:D050197"
"DB00966" "MESH:D003928"
"DB00966" "MESH:D015431"
"DB00966" "MESH:D058186"
"DB00966" "MESH:D002545"
"DB00966" "MESH:D003921"
"DB00966" "MESH:D009203"
"DB00966" "MESH:D017379"
"DB00966" "MESH:D001281"
"DB00966" "MESH:D005923"
"DB00966" "MESH:D006973"
"DB00966" "MESH:D005355"
"DB00966" "MESH:D014652"
"DB00966" "MESH:D007333"
"DB00966" "MESH:D009336"
"DB00966" "MESH:D018487"
"DB00966" "MESH:D005921"
"DB00966" "MESH:D003924"
"DB00966" "MESH:D003092"
"DB00966" "MESH:D006333"
"DB00966" "MESH:D015430"
"DB00966" "MESH:D007674"
"DB00967" "MESH:D012220"
"DB00967" "MESH:D006255"
"DB00967" "MESH:D011537"
"DB00967" "MESH:D014581"
"DB00968" "MESH:D006977"
"DB00968" "MESH:D014202"
"DB00968" "MESH:D006973"
"DB00968" "MESH:D002312"
"DB00968" "MESH:D013610"
"DB00968" "MESH:D009127"
"DB00968" "MESH:D001929"
"DB00968" "MESH:D017379"
"DB00969" "MESH:D010146"
"DB00969" "MESH:D006930"
"DB00970" "MESH:D012208"
"DB00970" "MESH:D009396"
"DB00970" "MESH:D010051"
"DB00970" "MESH:D012516"
"DB00970" "MESH:D012512"
"DB00970" "MESH:D010190"
"DB00970" "MESH:D010146"
"DB00970" "MESH:D009422"
"DB00970" "MESH:D006949"
"DB00970" "MESH:D009410"
"DB00970" "MESH:D008569"
"DB00970" "MESH:D008545"
"DB00972" "MESH:D004802"
"DB00972" "MESH:D011537"
"DB00972" "MESH:D012912"
"DB00972" "MESH:D006255"
"DB00973" "MESH:D050197"
"DB00973" "MESH:D006949"
"DB00973" "MESH:D006938"
"DB00973" "MESH:D003324"
"DB00973" "MESH:D050171"
"DB00973" "MESH:D011507"
"DB00973" "MESH:D015228"
"DB00973" "MESH:D006937"
"DB00974" "MESH:D004421"
"DB00974" "MESH:D009336"
"DB00974" "MESH:D006470"
"DB00974" "MESH:D009422"
"DB00974" "MESH:D020258"
"DB00975" "MESH:D009369"
"DB00975" "MESH:D006470"
"DB00975" "MESH:D000544"
"DB00975" "MESH:D005921"
"DB00975" "MESH:D006333"
"DB00975" "MESH:D006976"
"DB00975" "MESH:D013927"
"DB00975" "MESH:D018487"
"DB00975" "MESH:D017202"
"DB00975" "MESH:D009203"
"DB00975" "MESH:D002546"
"DB00975" "MESH:D015427"
"DB00975" "MESH:D011507"
"DB00975" "MESH:D007022"
"DB00975" "MESH:D013375"
"DB00975" "MESH:D020246"
"DB00975" "MESH:D006973"
"DB00975" "MESH:D006331"
"DB00975" "MESH:D004409"
"DB00975" "MESH:D002311"
"DB00975" "MESH:D001919"
"DB00975" "MESH:D020521"
"DB00976" "MESH:D012141"
"DB00976" "MESH:D012852"
"DB00977" "MESH:D011230"
"DB00977" "MESH:D004412"
"DB00977" "MESH:D004681"
"DB00977" "MESH:D014693"
"DB00977" "MESH:D001169"
"DB00977" "MESH:D001161"
"DB00977" "MESH:D011085"
"DB00977" "MESH:D007319"
"DB00977" "MESH:D019964"
"DB00977" "MESH:D017202"
"DB00977" "MESH:D013927"
"DB00977" "MESH:D016584"
"DB00977" "MESH:D011471"
"DB00978" "MESH:D003556"
"DB00979" "MESH:D014786"
"DB00979" "MESH:D015877"
"DB00980" "MESH:D007319"
"DB00980" "MESH:D006973"
"DB00980" "MESH:D015430"
"DB00981" "MESH:D006816"
"DB00981" "MESH:D007022"
"DB00981" "MESH:D001049"
"DB00981" "MESH:D011605"
"DB00981" "MESH:D011183"
"DB00981" "MESH:D013226"
"DB00981" "MESH:D008569"
"DB00981" "MESH:D013375"
"DB00981" "MESH:D002819"
"DB00981" "MESH:D000647"
"DB00981" "MESH:D014202"
"DB00981" "MESH:D009759"
"DB00981" "MESH:D010554"
"DB00981" "MESH:D009207"
"DB00981" "MESH:D014693"
"DB00981" "MESH:D012131"
"DB00981" "MESH:D012640"
"DB00981" "MESH:D009069"
"DB00981" "MESH:D003072"
"DB00981" "MESH:D011595"
"DB00981" "MESH:D007859"
"DB00981" "MESH:D006948"
"DB00981" "MESH:D009461"
"DB00981" "MESH:D003128"
"DB00981" "MESH:D062787"
"DB00981" "MESH:D001145"
"DB00981" "MESH:D000544"
"DB00981" "MESH:D064420"
"DB00981" "MESH:D019970"
"DB00981" "MESH:D002375"
"DB00981" "MESH:D004421"
"DB00981" "MESH:D017180"
"DB00981" "MESH:D006212"
"DB00981" "MESH:D003693"
"DB00981" "MESH:D005334"
"DB00981" "MESH:D006973"
"DB00981" "MESH:D016171"
"DB00981" "MESH:D001523"
"DB00981" "MESH:D004409"
"DB00981" "MESH:D062025"
"DB00981" "MESH:D007035"
"DB00981" "MESH:D010146"
"DB00981" "MESH:D002493"
"DB00981" "MESH:D007024"
"DB00981" "MESH:D013610"
"DB00981" "MESH:D007008"
"DB00982" "MESH:D002481"
"DB00982" "MESH:D002294"
"DB00982" "MESH:D012871"
"DB00982" "MESH:D011565"
"DB00982" "MESH:D009447"
"DB00982" "MESH:D012878"
"DB00982" "MESH:D009374"
"DB00982" "MESH:D008175"
"DB00982" "MESH:D008223"
"DB00982" "MESH:D011230"
"DB00982" "MESH:D003866"
"DB00982" "MESH:D008545"
"DB00982" "MESH:D002289"
"DB00982" "MESH:D009369"
"DB00983" "MESH:D001249"
"DB00983" "MESH:D029424"
"DB00983" "MESH:D011654"
"DB00983" "MESH:D009135"
"DB00983" "MESH:D011014"
"DB00983" "MESH:D055370"
"DB00983" "MESH:D004417"
"DB00983" "MESH:D016535"
"DB00983" "MESH:D009205"
"DB00984" "MESH:D005234"
"DB00987" "MESH:D008228"
"DB00987" "MESH:D006689"
"DB00987" "MESH:D015452"
"DB00987" "MESH:D015473"
"DB00987" "MESH:D016399"
"DB00987" "MESH:D001932"
"DB00987" "MESH:D015451"
"DB00987" "MESH:D001424"
"DB00987" "MESH:D054218"
"DB00987" "MESH:D015470"
"DB00987" "MESH:D001929"
"DB00987" "MESH:D016403"
"DB00987" "MESH:D055728"
"DB00987" "MESH:D012208"
"DB00987" "MESH:D001943"
"DB00987" "MESH:D019337"
"DB00987" "MESH:D054198"
"DB00987" "MESH:D010523"
"DB00987" "MESH:D009374"
"DB00987" "MESH:D015464"
"DB00987" "MESH:D002277"
"DB00987" "MESH:D007938"
"DB00987" "MESH:D008223"
"DB00987" "MESH:D002493"
"DB00987" "MESH:D009362"
"DB00987" "MESH:D009101"
"DB00987" "MESH:D010051"
"DB00987" "MESH:D056784"
"DB00987" "MESH:D007951"
"DB00987" "MESH:D016543"
"DB00987" "MESH:D009190"
"DB00987" "MESH:D002051"
"DB00987" "MESH:D064420"
"DB00987" "MESH:D058186"
"DB00987" "MESH:D008527"
"DB00987" "MESH:D005770"
"DB00987" "MESH:D007945"
"DB00987" "MESH:D016393"
"DB00987" "MESH:D004827"
"DB00987" "MESH:D020522"
"DB00987" "MESH:D009369"
"DB00988" "MESH:D012772"
"DB00988" "MESH:D007022"
"DB00988" "MESH:D062787"
"DB00988" "MESH:D058186"
"DB00988" "MESH:D012640"
"DB00988" "MESH:D004409"
"DB00988" "MESH:D007024"
"DB00988" "MESH:D018487"
"DB00988" "MESH:D014202"
"DB00988" "MESH:D019970"
"DB00988" "MESH:D006323"
"DB00988" "MESH:D002375"
"DB00988" "MESH:D006331"
"DB00988" "MESH:D004417"
"DB00988" "MESH:D018476"
"DB00988" "MESH:D006333"
"DB00988" "MESH:D020734"
"DB00988" "MESH:D016171"
"DB00989" "MESH:D000647"
"DB00989" "MESH:D011618"
"DB00989" "MESH:D003072"
"DB00989" "MESH:D019966"
"DB00989" "MESH:D003704"
"DB00989" "MESH:D000544"
"DB00989" "MESH:D003693"
"DB00989" "MESH:D008569"
"DB00989" "MESH:D007859"
"DB00989" "MESH:D010300"
"DB00990" "MESH:D001943"
"DB00991" "MESH:D001424"
"DB00991" "MESH:D007249"
"DB00993" "MESH:D001528"
"DB00993" "MESH:D001168"
"DB00993" "MESH:D011565"
"DB00993" "MESH:D003093"
"DB00993" "MESH:D001327"
"DB00993" "MESH:D009374"
"DB00993" "MESH:D009369"
"DB00993" "MESH:D019698"
"DB00993" "MESH:D001172"
"DB00993" "MESH:D015212"
"DB00993" "MESH:D005921"
"DB00993" "MESH:D010391"
"DB00993" "MESH:D012595"
"DB00993" "MESH:D000799"
"DB00993" "MESH:D003480"
"DB00993" "MESH:D008180"
"DB00993" "MESH:D006526"
"DB00993" "MESH:D051437"
"DB00993" "MESH:D014890"
"DB00993" "MESH:D018908"
"DB00993" "MESH:D009103"
"DB00993" "MESH:D018754"
"DB00993" "MESH:D011183"
"DB00993" "MESH:D007249"
"DB00993" "MESH:D002311"
"DB00993" "MESH:D007938"
"DB00993" "MESH:D056486"
"DB00993" "MESH:D009205"
"DB00993" "MESH:D007674"
"DB00993" "MESH:D003424"
"DB00993" "MESH:D008181"
"DB00993" "MESH:D006086"
"DB00993" "MESH:D009157"
"DB00993" "MESH:D011507"
"DB00993" "MESH:D006333"
"DB00994" "MESH:D006937"
"DB00994" "MESH:D006938"
"DB00994" "MESH:D006501"
"DB00994" "MESH:D006973"
"DB00994" "MESH:D003556"
"DB00994" "MESH:D014552"
"DB00994" "MESH:D010195"
"DB00994" "MESH:D006470"
"DB00994" "MESH:D002056"
"DB00994" "MESH:D006930"
"DB00995" "MESH:D008175"
"DB00995" "MESH:D010146"
"DB00995" "MESH:D001172"
"DB00996" "MESH:D009437"
"DB00996" "MESH:D009759"
"DB00996" "MESH:D007889"
"DB00996" "MESH:D009135"
"DB00996" "MESH:D014202"
"DB00996" "MESH:D001259"
"DB00996" "MESH:D051474"
"DB00996" "MESH:D003929"
"DB00996" "MESH:D006930"
"DB00996" "MESH:D018771"
"DB00996" "MESH:D004831"
"DB00996" "MESH:D012148"
"DB00996" "MESH:D006965"
"DB00996" "MESH:D010292"
"DB00996" "MESH:D004421"
"DB00996" "MESH:D008881"
"DB00996" "MESH:D017029"
"DB00996" "MESH:D004830"
"DB00996" "MESH:D010146"
"DB00996" "MESH:D000860"
"DB00996" "MESH:D020329"
"DB00996" "MESH:D010300"
"DB00996" "MESH:D009410"
"DB00996" "MESH:D019970"
"DB00996" "MESH:D012640"
"DB00996" "MESH:D014277"
"DB00996" "MESH:D001714"
"DB00996" "MESH:D010243"
"DB00996" "MESH:D010149"
"DB00996" "MESH:D003928"
"DB00996" "MESH:D004827"
"DB00997" "MESH:D008114"
"DB00997" "MESH:D012516"
"DB00997" "MESH:D011041"
"DB00997" "MESH:D009396"
"DB00997" "MESH:D006331"
"DB00997" "MESH:D009447"
"DB00997" "MESH:D016399"
"DB00997" "MESH:D001749"
"DB00997" "MESH:D007945"
"DB00997" "MESH:D008325"
"DB00997" "MESH:D005909"
"DB00997" "MESH:D008654"
"DB00997" "MESH:D009369"
"DB00997" "MESH:D008175"
"DB00997" "MESH:D004938"
"DB00997" "MESH:D002583"
"DB00997" "MESH:D012512"
"DB00997" "MESH:D009101"
"DB00997" "MESH:D002292"
"DB00997" "MESH:D009362"
"DB00997" "MESH:D007674"
"DB00997" "MESH:D018270"
"DB00997" "MESH:D012509"
"DB00997" "MESH:D002295"
"DB00997" "MESH:D002277"
"DB00997" "MESH:D013274"
"DB00997" "MESH:D016403"
"DB00997" "MESH:D054198"
"DB00997" "MESH:D002294"
"DB00997" "MESH:D002051"
"DB00997" "MESH:D009374"
"DB00997" "MESH:D015179"
"DB00997" "MESH:D008228"
"DB00997" "MESH:D003110"
"DB00997" "MESH:D002779"
"DB00997" "MESH:D006529"
"DB00997" "MESH:D008223"
"DB00997" "MESH:D007938"
"DB00997" "MESH:D010051"
"DB00997" "MESH:D012878"
"DB00997" "MESH:D006258"
"DB00997" "MESH:D012208"
"DB00997" "MESH:D018268"
"DB00997" "MESH:D015452"
"DB00997" "MESH:D001943"
"DB00997" "MESH:D055752"
"DB00997" "MESH:D016393"
"DB00997" "MESH:D019337"
"DB00997" "MESH:D013964"
"DB00997" "MESH:D013736"
"DB00997" "MESH:D015470"
"DB00997" "MESH:D011471"
"DB00997" "MESH:D009361"
"DB00997" "MESH:D000230"
"DB00997" "MESH:D006689"
"DB00997" "MESH:D008103"
"DB00997" "MESH:D006528"
"DB00997" "MESH:D054218"
"DB00997" "MESH:D001932"
"DB00997" "MESH:D008106"
"DB00997" "MESH:D002471"
"DB00997" "MESH:D008113"
"DB00997" "MESH:D016889"
"DB00997" "MESH:D010190"
"DB00997" "MESH:D051437"
"DB00997" "MESH:D008545"
"DB00998" "MESH:D008881"
"DB00999" "MESH:D006333"
"DB00999" "MESH:D050197"
"DB00999" "MESH:D004487"
"DB00999" "MESH:D017379"
"DB00999" "MESH:D005921"
"DB00999" "MESH:D011141"
"DB00999" "MESH:D018487"
"DB00999" "MESH:D000419"
"DB00999" "MESH:D008173"
"DB00999" "MESH:D058186"
"DB00999" "MESH:D000787"
"DB00999" "MESH:D004646"
"DB00999" "MESH:D006331"
"DB00999" "MESH:D006973"
"DB00999" "MESH:D005923"
"DB00999" "MESH:D007674"
"DB00999" "MESH:D011507"
"DB00999" "MESH:D006977"
"DB01001" "MESH:D003324"
"DB01001" "MESH:D001169"
"DB01001" "MESH:D007676"
"DB01001" "MESH:D029424"
"DB01001" "MESH:D009205"
"DB01001" "MESH:D018487"
"DB01001" "MESH:D000707"
"DB01001" "MESH:D004417"
"DB01001" "MESH:D001249"
"DB01001" "MESH:D008171"
"DB01001" "MESH:D006973"
"DB01001" "MESH:D013035"
"DB01001" "MESH:D007752"
"DB01001" "MESH:D006947"
"DB01001" "MESH:D012141"
"DB01001" "MESH:D006333"
"DB01001" "MESH:D029481"
"DB01001" "MESH:D008173"
"DB01002" "MESH:D010149"
"DB01003" "MESH:D003921"
"DB01003" "MESH:D009202"
"DB01003" "MESH:D000707"
"DB01003" "MESH:D006331"
"DB01003" "MESH:D006332"
"DB01003" "MESH:D001249"
"DB01003" "MESH:D064420"
"DB01003" "MESH:D009765"
"DB01003" "MESH:D004487"
"DB01003" "MESH:D006967"
"DB01003" "MESH:D000799"
"DB01003" "MESH:D003110"
"DB01003" "MESH:D009336"
"DB01003" "MESH:D012772"
"DB01003" "MESH:D012640"
"DB01004" "MESH:D005221"
"DB01004" "MESH:D017088"
"DB01004" "MESH:D058186"
"DB01004" "MESH:D009374"
"DB01004" "MESH:D006509"
"DB01004" "MESH:D012640"
"DB01005" "MESH:D003110"
"DB01005" "MESH:D055728"
"DB01005" "MESH:D007951"
"DB01005" "MESH:D007938"
"DB01005" "MESH:D015464"
"DB01005" "MESH:D000230"
"DB01005" "MESH:D007945"
"DB01005" "MESH:D014652"
"DB01005" "MESH:D000755"
"DB01005" "MESH:D011565"
"DB01005" "MESH:D006976"
"DB01005" "MESH:D015658"
"DB01005" "MESH:D013923"
"DB01005" "MESH:D002292"
"DB01005" "MESH:D006258"
"DB01005" "MESH:D009190"
"DB01005" "MESH:D015470"
"DB01005" "MESH:D020521"
"DB01005" "MESH:D013927"
"DB01005" "MESH:D011471"
"DB01006" "MESH:D012640"
"DB01006" "MESH:D012735"
"DB01006" "MESH:D001943"
"DB01008" "MESH:D015464"
"DB01008" "MESH:D009447"
"DB01008" "MESH:D012512"
"DB01008" "MESH:D006689"
"DB01008" "MESH:D016393"
"DB01008" "MESH:D054198"
"DB01008" "MESH:D009101"
"DB01008" "MESH:D015470"
"DB01008" "MESH:D013923"
"DB01008" "MESH:D016399"
"DB01008" "MESH:D013163"
"DB01008" "MESH:D008228"
"DB01008" "MESH:D019337"
"DB01008" "MESH:D001943"
"DB01008" "MESH:D008527"
"DB01008" "MESH:D010051"
"DB01008" "MESH:D007951"
"DB01009" "MESH:D010146"
"DB01009" "MESH:D001172"
"DB01009" "MESH:D005334"
"DB01009" "MESH:D004487"
"DB01009" "MESH:D003866"
"DB01009" "MESH:D010149"
"DB01009" "MESH:D009202"
"DB01009" "MESH:D007249"
"DB01009" "MESH:D003556"
"DB01009" "MESH:D009422"
"DB01009" "MESH:D017116"
"DB01009" "MESH:D006973"
"DB01009" "MESH:D011141"
"DB01009" "MESH:D010003"
"DB01010" "MESH:D010243"
"DB01010" "MESH:D007022"
"DB01010" "MESH:D018908"
"DB01010" "MESH:D064420"
"DB01010" "MESH:D009157"
"DB01010" "MESH:D013617"
"DB01011" "MESH:D013375"
"DB01011" "MESH:D012640"
"DB01011" "MESH:D003480"
"DB01011" "MESH:D006973"
"DB01011" "MESH:D019970"
"DB01011" "MESH:D007859"
"DB01011" "MESH:D008569"
"DB01011" "MESH:D056486"
"DB01012" "MESH:D006973"
"DB01012" "MESH:D018771"
"DB01012" "MESH:D008569"
"DB01012" "MESH:D011537"
"DB01012" "MESH:D006934"
"DB01013" "MESH:D011565"
"DB01014" "MESH:D003093"
"DB01014" "MESH:D003092"
"DB01015" "MESH:D014552"
"DB01016" "MESH:D015431"
"DB01016" "MESH:D006943"
"DB01016" "MESH:D018149"
"DB01016" "MESH:D007022"
"DB01016" "MESH:D003924"
"DB01016" "MESH:D006949"
"DB01016" "MESH:D003920"
"DB01016" "MESH:D003921"
"DB01016" "MESH:D006975"
"DB01016" "MESH:D006930"
"DB01016" "MESH:D010146"
"DB01016" "MESH:D006470"
"DB01016" "MESH:D011654"
"DB01016" "MESH:D007674"
"DB01016" "MESH:D019446"
"DB01016" "MESH:D015427"
"DB01017" "MESH:D011605"
"DB01017" "MESH:D058226"
"DB01017" "MESH:D012141"
"DB01017" "MESH:D011565"
"DB01017" "MESH:D006948"
"DB01017" "MESH:D011008"
"DB01017" "MESH:D005910"
"DB01017" "MESH:D058426"
"DB01017" "MESH:D020244"
"DB01017" "MESH:D012852"
"DB01017" "MESH:D016470"
"DB01017" "MESH:D019636"
"DB01017" "MESH:D020521"
"DB01017" "MESH:D007511"
"DB01017" "MESH:D009410"
"DB01017" "MESH:D001172"
"DB01017" "MESH:D016908"
"DB01017" "MESH:D003092"
"DB01017" "MESH:D011183"
"DB01017" "MESH:D013203"
"DB01017" "MESH:D019970"
"DB01017" "MESH:D015427"
"DB01017" "MESH:D001929"
"DB01017" "MESH:D001927"
"DB01017" "MESH:D009069"
"DB01017" "MESH:D011014"
"DB01017" "MESH:D006930"
"DB01017" "MESH:D012559"
"DB01017" "MESH:D001930"
"DB01017" "MESH:D009336"
"DB01017" "MESH:D050197"
"DB01017" "MESH:D064420"
"DB01017" "MESH:D009374"
"DB01017" "MESH:D015428"
"DB01017" "MESH:D007674"
"DB01017" "MESH:D000690"
"DB01017" "MESH:D003072"
"DB01017" "MESH:D007249"
"DB01017" "MESH:D014552"
"DB01017" "MESH:D004681"
"DB01017" "MESH:D013119"
"DB01017" "MESH:D012131"
"DB01017" "MESH:D010300"
"DB01017" "MESH:D000544"
"DB01017" "MESH:D006816"
"DB01017" "MESH:D003929"
"DB01017" "MESH:D002545"
"DB01018" "MESH:D013375"
"DB01018" "MESH:D017180"
"DB01018" "MESH:D001321"
"DB01018" "MESH:D013610"
"DB01018" "MESH:D006973"
"DB01018" "MESH:D001289"
"DB01018" "MESH:D019954"
"DB01018" "MESH:D018487"
"DB01018" "MESH:D018879"
"DB01019" "MESH:D016055"
"DB01019" "MESH:D007172"
"DB01019" "MESH:D003072"
"DB01019" "MESH:D010146"
"DB01019" "MESH:D005764"
"DB01019" "MESH:D012735"
"DB01020" "MESH:D011655"
"DB01020" "MESH:D000787"
"DB01020" "MESH:D009203"
"DB01020" "MESH:D006470"
"DB01020" "MESH:D006973"
"DB01020" "MESH:D006975"
"DB01020" "MESH:D017202"
"DB01021" "MESH:D006973"
"DB01021" "MESH:D005921"
"DB01021" "MESH:D058186"
"DB01022" "MESH:D002543"
"DB01023" "MESH:D017379"
"DB01023" "MESH:D003327"
"DB01023" "MESH:D012640"
"DB01023" "MESH:D005355"
"DB01023" "MESH:D006333"
"DB01023" "MESH:D001161"
"DB01023" "MESH:D000787"
"DB01023" "MESH:D006973"
"DB01024" "MESH:D014890"
"DB01024" "MESH:D007249"
"DB01024" "MESH:D009157"
"DB01024" "MESH:D010391"
"DB01024" "MESH:D000744"
"DB01024" "MESH:D056486"
"DB01024" "MESH:D007674"
"DB01024" "MESH:D009404"
"DB01024" "MESH:D008181"
"DB01024" "MESH:D006086"
"DB01024" "MESH:D001327"
"DB01024" "MESH:D011183"
"DB01024" "MESH:D001161"
"DB01024" "MESH:D006526"
"DB01024" "MESH:D000419"
"DB01024" "MESH:D006973"
"DB01024" "MESH:D005921"
"DB01024" "MESH:D009190"
"DB01024" "MESH:D008180"
"DB01024" "MESH:D011565"
"DB01026" "MESH:D003480"
"DB01026" "MESH:D002177"
"DB01026" "MESH:D020734"
"DB01026" "MESH:D011183"
"DB01026" "MESH:D003876"
"DB01026" "MESH:D006930"
"DB01026" "MESH:D011471"
"DB01026" "MESH:D055370"
"DB01026" "MESH:D064129"
"DB01026" "MESH:D056486"
"DB01026" "MESH:D018268"
"DB01026" "MESH:D009437"
"DB01026" "MESH:D019970"
"DB01026" "MESH:D010300"
"DB01026" "MESH:D010146"
"DB01026" "MESH:D016773"
"DB01028" "MESH:D002056"
"DB01028" "MESH:D017180"
"DB01029" "MESH:D051437"
"DB01029" "MESH:D013276"
"DB01029" "MESH:D050197"
"DB01029" "MESH:D024821"
"DB01029" "MESH:D009203"
"DB01029" "MESH:D005355"
"DB01029" "MESH:D020257"
"DB01029" "MESH:D013375"
"DB01029" "MESH:D001281"
"DB01029" "MESH:D007676"
"DB01029" "MESH:D000419"
"DB01029" "MESH:D006333"
"DB01029" "MESH:D006973"
"DB01029" "MESH:D017379"
"DB01029" "MESH:D003924"
"DB01029" "MESH:D007674"
"DB01029" "MESH:D003928"
"DB01029" "MESH:D005921"
"DB01029" "MESH:D006332"
"DB01029" "MESH:D003327"
"DB01029" "MESH:D003929"
"DB01029" "MESH:D011507"
"DB01029" "MESH:D004719"
"DB01030" "MESH:D010051"
"DB01030" "MESH:D000230"
"DB01030" "MESH:D005909"
"DB01030" "MESH:D001201"
"DB01030" "MESH:D006528"
"DB01030" "MESH:D009369"
"DB01030" "MESH:D002292"
"DB01030" "MESH:D009447"
"DB01030" "MESH:D055752"
"DB01030" "MESH:D009190"
"DB01030" "MESH:D008545"
"DB01030" "MESH:D003110"
"DB01030" "MESH:D002289"
"DB01030" "MESH:D009101"
"DB01030" "MESH:D007938"
"DB01030" "MESH:D008228"
"DB01032" "MESH:D007674"
"DB01032" "MESH:D006073"
"DB01032" "MESH:D007683"
"DB01032" "MESH:D009336"
"DB01032" "MESH:D007676"
"DB01032" "MESH:D017088"
"DB01032" "MESH:D058186"
"DB01032" "MESH:D013203"
"DB01033" "MESH:D007945"
"DB01033" "MESH:D003424"
"DB01033" "MESH:D006331"
"DB01033" "MESH:D015212"
"DB01033" "MESH:D015470"
"DB01033" "MESH:D056784"
"DB01033" "MESH:D015473"
"DB01033" "MESH:D007951"
"DB01033" "MESH:D007938"
"DB01033" "MESH:D015452"
"DB01033" "MESH:D012640"
"DB01033" "MESH:D054218"
"DB01033" "MESH:D003093"
"DB01033" "MESH:D054198"
"DB01035" "MESH:D014693"
"DB01035" "MESH:D018879"
"DB01035" "MESH:D013610"
"DB01035" "MESH:D017180"
"DB01035" "MESH:D003324"
"DB01035" "MESH:D009203"
"DB01035" "MESH:D001281"
"DB01035" "MESH:D013617"
"DB01035" "MESH:D001145"
"DB01035" "MESH:D007022"
"DB01035" "MESH:D004417"
"DB01035" "MESH:D002637"
